,Unnamed: 0,address,Total Score,UST_DEPOSITED
3922,463976,terra1mu2phus5djkfw4hrckzvfs539rxndfsr7vjuxf,24,1990.0
3923,464061,terra1mu72yjfkvnxcqwwp094aeae0z5kvl3ketnj2jx,14,45.6
3924,464156,terra1muazhxzyx6v3ssypefpejay6ezjazrtkydwgsa,12,26.0
3925,464227,terra1muezx7cp78wyp3nkh5qk7404msuq60m4tl5s2s,4,128.0
3926,464352,terra1mulzxgqgqfu0j0u4llmn8ev4evsnwgakknj82a,10,8.1
3927,464460,terra1murhv8plw67e4xqfkhpd6c88k2w7esn5pgr7zg,22,8.0
3928,464578,terra1muwlzc9et0hwts5c4jhet87z7defwvts6g2n3a,13,88.0
3929,464854,terra1mv8tm3y6vz94csr0czp0cmccz475d4zrhadmvw,4,222.11
3930,464867,terra1mv9nktq8z7wnh4zl25hm0v4lrsmpz2rv760c9w,27,507.0
3931,465132,terra1mvn03dvp25ujn0d7w8nw66lkfh03y03qp2093d,20,92.0
3932,465283,terra1mvvsnxnxrcucumsmswynuu9fuh08rxrwlj57ta,13,18.0
3933,465289,terra1mvw2qzfaveu2hwmqh55ychvtm2qr929kna4wj8,8,975.0
3934,465373,terra1mw06phqtz2vst6dqchmrc4m20ps29tpg999vmu,17,160.0
3935,465492,terra1mw5u3ugxgpalaju4f2jh8nu5nxqp46smpsgu3d,2,109.86000000000001
3936,465656,terra1mwelau49s82aa04fetd7gf38kwchu6jhdgrp3x,8,8.0
3937,465736,terra1mwhrkzrlu9adzch54zu7unnd353e54m35kles3,3,58.849999999999994
3938,465865,terra1mwqa68san79jf4ad9425dqlznhvldd4hh68ums,3,377.0
3939,465895,terra1mwrq8y2te5p0x5ckz3zeleufsk6spfx346jf4m,14,8.0
3940,465910,terra1mws7ep7s2kxf0emw9nykp07k2eh7x5y4awqxme,27,1982.0
3941,465930,terra1mwt6sz40ne6js6rh8mhlyaazf09shttktudcdp,13,9.0
3942,466001,terra1mww29nprsha05vn8llazn74adllz7wz5k5yacr,3,16.0
3943,466129,terra1mx3lxpk9wfqvu09wv4tcemee3rappauszang5g,23,160.0
3944,466185,terra1mx5nvx2d2r57nlqpp7qwtapcdfhjfn3vq5mqv7,2,386.37
3945,466227,terra1mx7hh8ptzyx9xtkdtuganrtce2h2tnk6zzefme,28,4440.0
3946,466884,terra1my2psewq3fvyvjrqf543p972rm6zrqhw73uxe8,4,1931.8100000000004
3947,466927,terra1my59nrjt80mrt4v2ay5lgls950yqgat66d9geh,7,358.0
3948,467132,terra1myeqf3dlejt490u68fdruxz2xwc7qffg5kevuf,1,10.01
3949,467133,terra1myesxl4xuy9yfy33nhstx6hay7798parxypxv2,18,15.0
3950,467199,terra1myjf6ys2925v2c8daue4x9la3f04m3djhwxr5g,4,104.0
3951,467203,terra1myjkjp2t0en2etzq3fm4rzfa9yecjlr2tgul65,25,123.0
3952,467423,terra1myun8sj0wgxdpz07qz3xttqszn0csl8p7mk6fm,2,95.0
3953,467695,terra1mz6khrdy9fcefjg5z5nukhjhppj7c7qfd067ec,7,131.35
3954,467835,terra1mzdruhfcmkalrumf6dwdngmu4cjp3q3xlt5s6m,20,8.0
3955,468066,terra1mzq7zj6vx909qcgrs2y68s88lxd0f0eslgzt65,27,32.0
3956,468071,terra1mzqhtpdsgtey3yntcxg29ps6zex52rccxu6r8k,18,71.0
3957,468286,terra1n022tkw5znakpsdx8sjxgyezctj97m5uyhn088,14,22.0
3958,468393,terra1n07e36mlh384dakk5ssyuayqy8rt9z28dn3r7g,1,40.0
3959,468402,terra1n07wf8fkygs4z8jp576a8cnwvtez900pdtttjj,1,57.0
3960,468464,terra1n0a5wmskc6hap002vn06rnwqux9wvwemsdnaru,13,18.0
3961,468506,terra1n0dcqsck98xtrk826yr50m84kqzjfd9a0uudfp,13,140.0
3962,468512,terra1n0dje6wxqdpt6fmh3flq0vvx26qhernhrmks5r,25,3155.0
3963,468535,terra1n0es6y7xr4p2trzmqdyxwzy42te9kxhjuvauzq,22,50.0
3964,468705,terra1n0n0vs4hwyzp5y3tjtv4f8wxs5k3wlmu9t3pau,22,546.0
3965,468836,terra1n0udde4sj27wv7gc64kuf38cup3nvt7ktpr95l,24,9.0
3966,469102,terra1n27lrd9gyadxvjglq89z6xdsfvue6zj7zf9uyt,2,3201.0
3967,469361,terra1n2khygp4lfvejyekd2z4enxeww4p3jvvz02m59,25,25.0
3968,469472,terra1n2qlmg79detql8d7ttp8fx8dk55m5dm4ed63tl,30,229.0
3969,469505,terra1n2ruu5v32p7d7u354wk5u00nv66g4jm7gp6xaf,27,414.0
3970,469520,terra1n2sg56hqxnwmg08speqlgvlra2jqk2k6qtj62d,24,8.0
3971,469725,terra1n32uq5sf4n7m9d2g8z7lht6yupu874h87u25s4,10,8.0
3972,469760,terra1n34pfkpy9x7mp97ahn0kz4rwxleanzwy9qaeku,19,33.0
3973,469968,terra1n3etqy62z968h5q7xpspnwc73jwyuzu20lfn9d,4,310.88
3974,470017,terra1n3gnprpx390g0cnnz07duphxvvy0v59m9md4qm,23,197.0
3975,470153,terra1n3nl0vwudwqt0ktmsuxn6ckpxtrdpr9qcygeph,19,8.0
3976,470281,terra1n3tzakd7yvnwgq44x6a2hwxr7x87fxzeq0pnzk,11,96.0
3977,470288,terra1n3ua7xj8xzztt0km8842a4fgpajgqwk8zku9ks,1,224.01
3978,470372,terra1n3y0z4gjxhqye0tdyljncm55qdhnr67wfgdjtv,30,310.0
3979,470373,terra1n3y46hum4tcy3e24jkrg5v4ukkw79wfa6fe9yt,19,44.0
3980,470383,terra1n3yke4swgtce0pgm0882usnrk5a4nzqvxctypp,4,89.0
3981,470501,terra1n452rz6ahl2kdrlwf6rhd2f5dldvtnq239q0vl,27,16.0
3982,470740,terra1n4gdvzfmc2lymekmru89qd365d9grd8m7xt6zc,27,549.4
3983,470749,terra1n4gl2kqp7f268rt9v2zy7pylmtq79s9f9mgv9n,1,10.1
3984,470793,terra1n4jaqwnquvcqf2s7x06ztv2ha3vn23p4q8sae2,4,8.0
3985,470878,terra1n4ncrmt64472t6m6g9fshw4dlw5ylaw5zl8un8,4,88.0
3986,470978,terra1n4sgzyd66jsvphgguevzn2trvwz8ng60l46l4w,3,360.5
3987,471200,terra1n524rctaqxu2ysnm4uze52mhejfg29nskzum3m,10,4128.34
3988,471249,terra1n54cu7nvtmz3h7ntk9a9ax6tw3xmu2jahp3saj,24,128.0
3989,471328,terra1n57tn23cja4yfmm2r9njgaukprjptrvmnnckv9,30,578.0
3990,471565,terra1n5lz8557g4qs8z6anptkwy26llgtdmj6nwekcn,29,199.0
3991,471741,terra1n5vaqyuj8uzz7twsf4fxufx636tnfqhuhd8xu3,16,221.0
3992,471934,terra1n65eqj6pmh546sx7nan0q4dcf2s9adth0chf0z,22,98.0
3993,472104,terra1n6d9z93ff6hhdjwnvqzl6384j740x84w3cgwep,11,148.0
3994,472112,terra1n6drmw29307tn08un7zrxjuupxwhy0t6mth5pl,10,1528.0
3995,472240,terra1n6kc4gnyw09jzue7cdq5fwcq6en99ze9l8qcwj,7,226.0
3996,472318,terra1n6nnjv2rsllwf8ncmssns4wk5h65uss3ghheyc,25,254.0
3997,472551,terra1n6ykw34mrc59upcx3ltrasjdyyec3lrhcq3tzx,28,480.0
3998,472878,terra1n7ffve9tg3s4nl2dvvntvqfg0vq685hv4cxun2,25,305.0
3999,472969,terra1n7krsdtan4pq34qdrsq2vue7tyhd2lv8zg80u6,3,56.0
4000,473090,terra1n7qca6ykrd2z38r6nwkg5re7wc2g35j5svxylg,3,40.5
4001,473249,terra1n7x2wsqgyhzw69wmrcnk4sklekdnnucu900jpp,20,41.0
4002,473256,terra1n7xh9edhrr6g60fml4q4yv5xu342exu2zhvk6u,2,32.0
4003,473396,terra1n85spwwy7rdkqj34lamt7h2zdygrds0npqmtdj,5,103.0
4004,473423,terra1n86v4a99mqst0eu4ws09nzzyynh06h76su8wmd,24,8.0
4005,473431,terra1n870cnt9d2ajvvadzddw0xwwlerg4k6qf5jvd7,4,133.0
4006,473498,terra1n8a77qexsg02m6z4nhdd7f2uwdrfgqvpl6xfgd,12,10.0
4007,473627,terra1n8guxfvg885d8nxfhzyjc7tk0us72f9v84qf6l,14,275.0
4008,473702,terra1n8lmynpxxarwnjzrsku3nvg9wt29x4wkldguk3,6,67.0
4009,473715,terra1n8m6gjwq8ez45pmj93ykt9lf3r3krxr9xdzhd2,27,82.0
4010,473763,terra1n8pkqna7wq52u47f5gvf6rq2puf5dyy8gczjcd,25,48.0
4011,474069,terra1n94h84ze9z6p04l9cgja8vzqn2l4mx7a6ddfe7,24,30.0
4012,474371,terra1n9jvd86pq9mlv6frf285j7m4v28wc963chqkat,18,144.0
4013,474430,terra1n9m6f4j4v72kr5ure59u93k4r6umellvy8mhyp,2,48.0
4014,474433,terra1n9mak9c36cr02hnuky2rz3kd67lxrdkscmku2n,27,10.0
4015,474490,terra1n9q6y0xjda6p88eqsuzj82u8zcwrhswyz3jfv2,13,835.0
4016,474546,terra1n9sndhaegj2xyuda205zhq5qashvg38zwvwr06,6,15.0
4017,474595,terra1n9uxyrltmhj8a4548r05rx94fvnz2ja097d32c,14,104.0
4018,474698,terra1n9zlertmpu5297hfjm4lqhum50f6qan32zydyw,24,202.0
4019,474706,terra1n9zxrgvr0xnghh4jw8fjypr674nu5kxyyr0wtm,3,8.0
4020,474981,terra1nafp3ts8d2mjrac53ruxq3g5a75m6ge5m6xzkj,25,10.0
4021,475020,terra1nah9kudfq6h7nyjkpdvlx65tpj5yd356ywvmwq,30,273.0
4022,475114,terra1namcfpk4vz8czcrk2fnpm62g3w6ra8t8kdh3ql,14,76.0
4023,475194,terra1naqtwg6lzxrafe2enwgmwqqln2kz3wv4jexcee,7,893.0
4024,475254,terra1nat3ewjhrht3qu4hmzymazdfzw34zx5jh674xq,24,908.0
4025,475256,terra1nat6cs26gg8sp8g8fzxn69kl77ndy3s9fae8ly,27,158.0
4026,475360,terra1nay9746lruqjphmmew89vjlv2n34ksxu8fldxd,25,42.0
4027,475538,terra1nc6zcagt4a5akfgtuvee7mnlprdy3tlpxl85ka,27,1350.0
4028,475598,terra1nc9l9pnwfssfjdtvz4c7v9vw2adaw26ctmv0dy,27,30.0
4029,475633,terra1ncazehsvx7tgrajr6g63p53xufe9h2pes60r8s,7,88.0
4030,475639,terra1ncc3r9uhakhhfdldm4wfc4f4g96tlrkj7x93pj,9,8.0
4031,475708,terra1ncff4kuxr6s33y34xmty3gu0kpy5dzk08gplf4,22,8.0
4032,475905,terra1ncph33f3m4zdqpxmq0wa2zp7nfkcmmkwfr58cq,1,10.03
4033,476095,terra1ncw68kc2jmwgy889k65kkzqdv3s5xrcmd3yp7l,10,10.0
4034,476123,terra1ncxk08hrzt0pl23ewhek8xjlahqwk6rdxk09vv,5,8.0
4035,476310,terra1nd6az7qsavjg4gmzdujr0kxjptkptv5kj9eggq,2,230.77999999999997
4036,476512,terra1ndfrnuwuhc84sgz932wsnzdrpqpl7ytz3d5nuq,7,163.0
4037,476652,terra1ndmzgrg6kk5d8j99ta9cuajyct20c5p0xtgqju,26,8.0
4038,476707,terra1ndqczsu4t73k3rl9355u65td6xv8q3cwaavsq8,4,188.0
4039,476794,terra1ndu8v663jka7zt3saseyu0ffcg3y972qn3wfnv,28,148.0
4040,476883,terra1ndxpkuq5zkagwh2xvcx2wy2kuf2ay8vqn52pje,27,112.0
4041,477077,terra1ne6hxgeh078jas03u69uw9xgcjta7e7xatjdvq,4,20.0
4042,477100,terra1ne7mvr2f22umlpal7gzhqrq2xkz6h5kclu0l4d,17,1519.0
4043,477119,terra1ne8p3j7f8469mj5lnwqyva94lf3ckxtmwjcey7,28,24.0
4044,477379,terra1nel3mggkwec2m928lwgag5km0h6rgm4hmgdvmy,22,1200.0
4045,477494,terra1nerfrn2p5xhxf7x3xj94gjk7r2vhrzgweq2ad8,8,38.0
4046,477517,terra1nesh36ksmyu6vz7twsawxjqz47lzf22u9t0522,2,540.0
4047,477642,terra1nez0s6m5h8k7w584nvn3wju4ylh6rayyjq9s88,7,31.0
4048,477758,terra1nf4jnv87u70tlmrlheltfgjp80tqrfyqcdwkcr,30,8.0
4049,478255,terra1nfusxy5lt3vtc9gh7p4neq37e3gww0p29l5knc,8,534.0
4050,478267,terra1nfvdddae6wkjm3wkjvag375yn9ecek02ye4fs3,2,98.0
4051,478275,terra1nfvryr3h0yqhp3m77cxyg6sjp2l0ayqxvp6jxj,18,371.5
4052,478379,terra1ng0aqxh5y8d4m4q3zq3ahyvlvdqrxu0pj98xgx,21,64.0
4053,478381,terra1ng0fqasfrz8wm8h5u5mex6vwlkly8x3490q8lw,2,511.02000000000004
4054,478649,terra1ngfxktshy8m0ajagchy0j2hac09tt3y9fhvzzr,16,252.0
4055,478710,terra1ngjqdlemmwtw4a2lxjaqzpwd6tzk7jlc5349hv,19,3928.0
4056,478799,terra1ngnpr0q5h7w0zfalhttwc9pa6hfxkuqqrq6syj,19,8.0
4057,479013,terra1ngyzkhchs04qn8vaqnsah8sct5l0myh8surkec,12,182.0
4058,479201,terra1nh7r42m9jennre3ct33a2hpl22fzeaqfw4zx8x,10,1128.0
4059,479287,terra1nhd4xje3qpzhp8twhv7aa9k3s7qfe68ru6p93m,2,34.7
4060,479382,terra1nhgr69pthze0vexj2d0k8zd0zapnkshu54sgcu,18,186.2
4061,479534,terra1nhnpr7wak5n0g6dsfx4ld8etad9yctpejwzwd5,2,261.0
4062,479578,terra1nhq6pfmczlw7jguh0uj2ffeqsq5w2929rteqfd,11,400.0
4063,479679,terra1nhusugn45u9w70tmqgfmu38e4xns2wgyjtxe4v,25,217.0
4064,479691,terra1nhv8vw0qpz74l6tsw9dpslp4nr7p58maem0y5r,13,24.0
4065,479739,terra1nhx5jux9yd8vgvjnslxj3el46w4zkkrph20ynh,10,8.3
4066,479787,terra1nhz6pctaxkwruud7kf74z0q9h6jqsutp55ncla,17,10.0
4067,479894,terra1nj4m6fj5cwajpyr65guul6qgz7wumg4e7qf9k6,24,32.0
4068,479948,terra1nj6d9u5awzuna44nw38ta4gp7jvjjj4vnlgmcd,27,17.0
4069,480275,terra1njm7vzchuvvhsr7t74h9qwkey2js5p2zrqrcx4,21,332.0
4070,480279,terra1njmf3appjle858jm0c7xkktwkql093tmsz2sc6,27,196.0
4071,480440,terra1njv5r3rhsdpm8uuvagtnq4a7k66wmhkpr9rza6,10,1831.7
4072,480465,terra1njw6rwkzvw9jjtklz73mdfw9av5ls2tqrfwkeu,27,81.0
4073,480600,terra1nk34a8yk6qfmg8ng8pal4r0wgeq2pcl6tnjpz3,5,8.0
4074,480957,terra1nkm7k9hkpdu8tr0sflx793j4ny6vkv7ddp05rg,25,20.0
4075,481019,terra1nkqt58fkf5ekgnpzan2ngxtwyxemj4vxgxwtx0,21,465.0
4076,481046,terra1nkrtmkfaqsly79ygz7jncer9v6m67l59prdc6n,30,407.1
4077,481052,terra1nks69ee9rgyzykvr7ltrxd9s8spspptwf30saj,10,367.0
4078,481128,terra1nkvhuhk6dp3yakv45a840hxscpsk58wq8qxn0d,30,70.0
4079,481228,terra1nl0m5fl4cudjkz8tf9slk9mmtzkxuh2ewn52nq,10,3757.09
4080,481399,terra1nl9hh6gv8x25g5w2fg2hexhml9lzhpez25adw9,28,1074.0
4081,481505,terra1nlehjr273g2lzel4gmtdeqksayrw6hrqhcpcjg,1,60.31
4082,481575,terra1nlgxw2m7mpx6vvsh5a7xg6ezslmc0aca54hw2a,24,119.0
4083,481607,terra1nljehrw0hkgk4f68dka273z7candun54gmwq3q,10,25.0
4084,481822,terra1nltp0d6mc807kr3q97n7rlultmu9qcmw8mkjzr,3,58.79
4085,481933,terra1nlyhg2g9carnx6ga4hhxkzkn4xv0kluy6akywy,3,207.0
4086,482007,terra1nm2ay6p2qearxmps5uyk8w469mtnlxhuqg8c3h,12,364.0
4087,482141,terra1nm8yhg28k8sdhuz8ntxmudgkl0750uwzucucjv,4,5468.0
4088,482217,terra1nmcskhhg05y76h7chp5annycgacz0hqr2z43w6,10,104.0
4089,482288,terra1nmfkejuyae3yqgkt0r324qs4wvnsrt2ka2h56c,30,10.0
4090,482618,terra1nmvwlrpkl9zakw8929fue6yu9nh3fuhn06u53g,2,90.0
4091,482733,terra1nn20cvvwuwqgwj2kwgz0xjr0403rz8ehhywp4y,26,24.0
4092,482774,terra1nn3znhjsyvxl7w8vyr9pe7g3gkws8u4zdcreaj,18,750.0
4093,482792,terra1nn4sv889whzfwy2uscg299z6kuwewz20ndyljt,30,259.0
4094,482854,terra1nn785mqfqtw5tzfrcsjpqtyzqf6mu2656k06lc,3,35.5
4095,482992,terra1nndjnjxvt5ee0qpv0lfeqts4km79psuxnszhjx,9,8.0
4096,483048,terra1nnfuf3nkelgyqpxtlljy08a4ddashwy8wm2vgf,3,55.1
4097,483068,terra1nngqtw7098e99s8y7nxx9xzkapzt94ldsjy70l,22,45.0
4098,483159,terra1nnlr62eevc8rf8n35ksc48rl0kv5n565m9dacv,13,1199.0
4099,483231,terra1nnq2r9khm7jj6ua7m7yj364henfg33c2z3jptr,2,2028.47
4100,483270,terra1nnrpn96fnaakrpx43pl9qe4974ct2kl42prw6a,25,8.0
4101,483278,terra1nnrxspdmsd4dnrl2g60hmj6sypd3a9ftdzn9dl,27,2415.0
4102,483450,terra1nnzcv7sjgcwp53mhf2h7zhu6407vqecywnn9vf,27,118.0
4103,483580,terra1np65kn0xpypg4f9rhllyqyla4syg0mme2c6nrt,14,2008.0
4104,483652,terra1np9jmdp30u2cvkp02shh5aj9v6jqr7ep50dgnr,23,9.0
4105,483786,terra1npful4z4q4dlvdlt8rygfre475937usvuyuk95,3,861.0
4106,483829,terra1nphd407egsvy2g98synf6e7thpsjheaq2e28dc,1,87.93
4107,483860,terra1npjhfp02znrq8rrssnu97clphuruxdhsqgjg6c,25,30.0
4108,483869,terra1npju3jmn955ntlflhs79uz4dey8xymmezwu4up,4,8.0
4109,483898,terra1npkwu9s3xz7kxnt5j077knq4za4z9lk6zuvwvl,1,255.3
4110,483936,terra1npmdvrgyqu3v4g9e0e25vhrwkv7q0rljnmd64q,3,16.0
4111,484055,terra1nps9aq9h645fqylr0lsu0cz0uj0j3mudch5j64,24,931.0
4112,484189,terra1npyptura6nnc7r359u879njjyfeatvhws6styj,7,25.0
4113,484329,terra1nq63l4fptvmth6e8nw9qwxtk3plxyqjm8s44r5,14,203.5
4114,484530,terra1nqgxmc0z4n6aapclxthd63tsf0dsfg4t437ewm,24,24.0
4115,485061,terra1nr7hmtuej36vv8xu8sxcpnyeusvq0k7us8ng0t,4,24.0
4116,485094,terra1nr8z2jfd022v9tqfeumqa5gsdqndewk6e3nu7m,30,25.0
4117,485234,terra1nrfxvdu8skkspw9esh5k75extpl34zkuz47r24,4,1007.5
4118,485352,terra1nrlwy2yx8agd8skmhucew5fjwt0pmv3kgswgr8,29,36.730000000000004
4119,485431,terra1nrqu5xfpw9ysjspgxu34dggn2j03hrp2qyv6pm,4,212.0
4120,485678,terra1ns2m4txn4ul604hq4ja0ej6tvaet03dxdja7ww,6,80.0
4121,485760,terra1ns6ag4mv4ksdm8q9l3nrmvep32kwdsaxfhx6jc,27,91.0
4122,486072,terra1nsn8pdzzspwmf6ujajvf2mg6gwa8w5xsv4rgmu,16,167.0
4123,486085,terra1nsnp26tlrme79w32jqgy8cgjgnhpcmsaskdwuu,11,360.0
4124,486302,terra1nsyvwex6hwxcpyp2tl85ztx8a7jldsjcz3fk26,11,50.0
4125,486477,terra1nt6yh5dk4gwawvymqkhkqs0sez63jurxuza59s,13,64.0
4126,486740,terra1ntkhahxjnq875y9gq5wv2lzlf3yqu0zg7l2n9w,6,8.0
4127,486994,terra1ntvjqg952aqlhtseeeyvgatufklxrs4txd2wsl,27,91.0
4128,487090,terra1ntzxudqzhyh97zwxwmxtkvcjwlnz82gjl7ayvj,14,8.0
4129,487116,terra1nu22ykl3gq4x0ek7qdna2ee0r6mqhwysfa5e7t,22,10.0
4130,487295,terra1nu9xkdfc967za4z06qwntt69m5nfagurkvjk0a,27,175.0
4131,487352,terra1nudfd8r9eqy9pgm3p83zuwez3n8chaf2l9tpjs,25,143.5
4132,487585,terra1nuq9tp8tytxf5yjwxm4z3r3phzqsgykwyuuydv,25,2908.0
4133,487611,terra1nur24wp5c5mpwg0uuzr9s84fu9dm0zfg5r4cgm,11,1240.0
4134,487671,terra1nutcgkuuzsyhyymtu0ww5q4cv7h0mv95n6j6qw,20,282.0
4135,487685,terra1nutx5mck88aq90vu690khe0pzpeax8rwtvaz40,27,4395.0
4136,487699,terra1nuusd7p97eu3kxf83v9mkc2d2wwhf8eaxdkads,18,8.0
4137,487765,terra1nuxlxnyxncdl8365cv7837ulxadmy4srjwen5m,27,4813.0
4138,487768,terra1nuxnflphgjuzeq9nlh4ca85pke558t0a8evlct,10,87.0
4139,488015,terra1nva80fnv2f8nzq0emp9rflduswvcvl762vfl5n,23,336.0
4140,488065,terra1nvdqy8zrh7ay9y2re3dhvzerch4chch9y7q9ds,10,72.0
4141,488089,terra1nvekxc7c9w5mjwsqzmqkwwvzge3fsznk4xry9q,22,50.0
4142,488110,terra1nvfj08ny3u288fzz429cdfs77fgz8ajjph4tsg,27,68.0
4143,488191,terra1nvk9cfpzdzyawzw9zut47eeh9jrvh0tx8y76cd,11,22.0
4144,488207,terra1nvkv4hwf3qr245v7suluj3sxcn4e5ja6f5zujr,27,87.0
4145,488697,terra1nw88hdaf5d5tfn2ax8xywp758xsm0jtrqcszlf,1,49.0
4146,489102,terra1nwtytm96uhj0gkw87c3et3cz3s0ek2rac99wlc,10,23.0
4147,489289,terra1nx3f9mtq5rwgl8aj8vxhtqgl60r4a9whlnf707,27,277.0
4148,489307,terra1nx4d2mw74xx8kv8h8jegtwjfstewaz6pqk8xxv,24,81.0
4149,489563,terra1nxfyenv8tcucsghujylr9xtev5qcgc9tv7wv00,11,236.0
4150,489723,terra1nxpqdx60c4hpgleg7vqt0wat6d0nzd3ck5kruw,30,25.0
4151,489796,terra1nxstj2p0v9ece64xf86vstypycz8pw2vud3j0a,19,380.0
4152,489850,terra1nxusfsa6vgqpcxg9shy9etqxf924t98jm26mln,11,10.0
4153,489851,terra1nxuua6wz7rk58k8kqj4j9927dn945xrds7jelx,28,111.0
4154,489983,terra1ny28q6r0s7eusp2p4p0y862fr25f3jtkhl2hch,27,390.0
4155,490050,terra1ny4qrmum0yaqvcv32cv8mz0jvu3tzzlh3u78u5,27,219.0
4156,490106,terra1ny6npvk8ysc4d5wapvegqx4q0d4zyjj0acwl8v,27,100.0
4157,490237,terra1nye5r902ghsmsqf8rgdke8pu3qteu5sdps8ama,21,48.0
4158,490260,terra1nyfayrc05cy96er3e7cmyxmkelg9p26rl3k5tj,24,786.0
4159,490389,terra1nylg2gq8s4rc47jlm7lekwkjpvuzezpwy0g2km,11,104.0
4160,490515,terra1nys33nn9jv44xpzlep4u7lp4jlrhgpg8al67w9,9,380.0
4161,490638,terra1nyx6lx85lymumn5r0r5mwf8qkf06f2f9e2ul68,12,124.1
4162,490806,terra1nz5njfv8wkf2fcgdac2xwacd8xnmp7pzcafw3q,25,64.0
4163,490976,terra1nzeamtz8dp9m7yykvkj6ztzhlavu8e0qmjyuws,22,426.0
4164,491086,terra1nzkfvc50vqs8yvrncemlpsdy96vkeq5ah4xevl,18,10.0
4165,491128,terra1nzmms0s02jwv0a3uv2rd2ynl4nuhgtpg3rdkgv,22,187.29999999999998
4166,491185,terra1nzqcc0kycd6zhupzsj0e6nyce9rrs3fh04kxfm,7,66.0
4167,491206,terra1nzr696p0ausgqv6sqegrga2mzju6xh7uzyas0a,25,53.0
4168,491266,terra1nztxafveesam7ckpzzvry62cc6fmyfjggjgvvf,16,68.2
4169,491288,terra1nzugk8fd9cjc0sqhkjmy0euksue0xh0t58ld9t,29,294.0
4170,491476,terra1p02u6jxjrzr5a7vdt9psxfc7gyx4varnhzs6tl,8,27.0
4171,491605,terra1p08sn27g7e4ac8q0y0z58af0pem7vnar7vqd08,2,103.0
4172,491812,terra1p0kx030eju5fyakh6y234y9ysdappkltav66pr,8,16.0
4173,491842,terra1p0mnmxgzmftynkym0n5t0fq3wv2mmzszpc0ejq,27,49.0
4174,492237,terra1p25z8qe58nwe4s9wggv26q5ynururn90ntuwd0,7,3360.0
4175,493040,terra1p39nkq0e9dtm9gncu6csy39vdypy3sw3sqnwdn,23,50.0
4176,493264,terra1p3mkmjqw4sz7am95e744vs2gqg0uq3lhpy9zkf,10,70.1
4177,493297,terra1p3nvmk3am0y52xpygqslgapsu3v54xjsxcvqxx,27,904.0
4178,493412,terra1p3sxc8k7ntrncuwhessy6kapyarf3ph8p9zh39,3,231.0
4179,493465,terra1p3uzum7lt2000a9c42ejsdgu0vjhstd9j8kl3n,19,65.0
4180,493535,terra1p3xgz8lfd927zv5eeajwmke5yv4d96sx7c0wqt,3,16.0
4181,493669,terra1p44wm5jme9sw4j5vyvq5cjgm465xlds2gn3rjq,11,308.0
4182,493752,terra1p47u2fl4l3mrte6w85pjl3860ce06gz03twy8r,21,30.0
4183,493860,terra1p4eh03yzvjgx7fzymywtyhc0kuccegnvtnxf7w,1,10.1
4184,493910,terra1p4grn9exqpmltxgqmmhdlfz6jnzsgnkxldtxlm,18,418.0
4185,494344,terra1p5348du6fjqac2h8dfny80zpv9qrch9gslu3sy,5,89.0
4186,494648,terra1p5jahyzuxlax5gfeclp2f0hmwuq3hzsy0hzygt,26,8.0
4187,494784,terra1p5pp3qvus5ynfu4d289ljdpgpc268mxgrx56u4,14,608.0
4188,495033,terra1p6256est6ehcc8r6jqxwwpfnvthp7vjd74jwvc,14,656.0
4189,495121,terra1p65jspqefc0hjpk2mweksuzlaatntyeqzxphcj,26,160.0
4190,495166,terra1p677mev5q255azz29acvqw8yj4cseua5hlykeu,23,60.0
4191,495190,terra1p68eej6tqhxw7tmrjey3rgtjv300tq37kfnkzv,8,33.0
4192,495433,terra1p6lt7a5mf6r3kqzcfjyp4qqlvl330mkjmqnspu,26,220.0
4193,495492,terra1p6nm82xnaddlceu5zk8a7hz0laahfq0szll0hz,27,97.0
4194,495562,terra1p6rpelvpgltu2cu02446ewm27wx6xl2zlwqlh0,17,30.0
4195,495824,terra1p73fr5qu9pgh9tc2lvdlgz52c9dn2phk3yue28,11,16.0
4196,495935,terra1p79mgy76qpknf9cxc2xx647jx6pwe73s5w2n4k,24,825.0
4197,495963,terra1p7anstkuf7cn3md3t2clhk6x5czxkckhku34x0,1,8.0
4198,496119,terra1p7jpurftv0wcldrgz0te647f4utk6h8cse6r5l,4,412.0
4199,496246,terra1p7qjhnus85g0gdcug2qjukrh5uvtk790q9w5sz,5,187.1
4200,496272,terra1p7rcd4nm9m5lemwszuke25avh4lagggemgmest,17,226.0
4201,496311,terra1p7sqylxulwr9tujzuugwxnf59m7tgrnpfa5f6y,4,8.0
4202,497330,terra1p95pvpvqkzrpptcusxmdplf58h2n3ha46tywnn,2,103.0
4203,497332,terra1p95rnk3nyr5vng06q5yglcnshu6fsrydlqvtar,3,8.0
4204,497394,terra1p98nd4gud5fpk2wzjzj8wjc78gg7e4d6z6vh8j,16,18.0
4205,497435,terra1p9a7ar2x5j390s0zt6w5m4w4vw9uje2567t58p,10,407.0
4206,497608,terra1p9jxu5wy38tx7ncvlx3qxxtu8frnzdyzggnlp3,4,341.0
4207,497656,terra1p9mekzd5r6vktf0h96jjec8w2u5sw5ecsue8w4,7,209.0
4208,497680,terra1p9ncxu7uptxneuh8rp458jtjr0w0cw0wjxjxzw,7,221.0
4209,497701,terra1p9p3qx2ln94dxulxwpms88yp0wnj8a0pgydmez,18,16.0
4210,497742,terra1p9r82szdg7qhzhnd8mt4eq747wwe5x2vxxh22a,10,8.0
